,charge_kW,discharge_kW,net_kW,soc_kWh,soc_end,consumption_kWh
2023-05-21 19:00:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 19:15:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 19:30:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 19:45:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 20:00:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 20:15:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 20:30:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 20:45:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 21:00:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 21:15:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 21:30:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 21:45:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 22:00:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 22:15:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 22:30:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 22:45:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 23:00:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 23:15:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 23:30:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-21 23:45:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 00:00:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 00:15:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 00:30:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 00:45:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 01:00:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 01:15:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 01:30:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 01:45:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 02:00:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 02:15:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 02:30:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 02:45:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 03:00:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 03:15:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 03:30:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 03:45:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 04:00:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 04:15:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 04:30:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 04:45:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 05:00:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 05:15:00+02:00,0.0,0.0,0.0,35.010027,0.70020054,0.0
2023-05-22 05:30:00+02:00,0.052489661,0.0,0.052489661,35.010027,0.70044986,0.0
2023-05-22 05:45:00+02:00,0.13710732,0.0,0.13710732,35.022493,0.70110112,0.0
2023-05-22 06:00:00+02:00,0.30161359,0.0,0.30161359,35.055056,0.70253378,0.0
2023-05-22 06:15:00+02:00,0.50404315,0.0,0.50404315,35.126689,0.704928,0.0
2023-05-22 06:30:00+02:00,0.76926756,0.0,0.76926756,35.2464,0.70858202,0.0
2023-05-22 06:45:00+02:00,0.92153644,0.0,0.92153644,35.429101,0.71295932,0.0
2023-05-22 07:00:00+02:00,1.0168099,0.0,1.0168099,35.647966,0.7177891599999999,0.0
2023-05-22 07:15:00+02:00,1.021944,0.0,1.021944,35.889458,0.7226434,0.0
2023-05-22 07:30:00+02:00,1.2280682,0.0,1.2280682,36.13217,0.7284767200000001,0.0
2023-05-22 07:45:00+02:00,2.1428122,0.0,2.1428122,36.423836,0.73865508,0.0
2023-05-22 08:00:00+02:00,6.2224219,0.0,6.2224219,36.932754,0.76821158,0.0
2023-05-22 08:15:00+02:00,6.6922989,0.0,6.6922989,38.410579,0.8,0.0
2023-05-22 08:30:00+02:00,4.863269,0.0,4.863269,40.0,0.82310052,0.0
2023-05-22 08:45:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 09:00:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 09:15:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 09:30:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 09:45:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 10:00:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 10:15:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 10:30:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 10:45:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 11:00:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 11:15:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 11:30:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 11:45:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 12:00:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 12:15:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 12:30:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 12:45:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 13:00:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 13:15:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 13:30:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 13:45:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 14:00:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 14:15:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 14:30:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 14:45:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 15:00:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 15:15:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 15:30:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 15:45:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 16:00:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 16:15:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 16:30:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 16:45:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 17:00:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 17:15:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 17:30:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 17:45:00+02:00,0.0,0.0,0.0,41.155026,0.82310052,0.0
2023-05-22 18:00:00+02:00,0.0,0.0,0.0,41.155026,0.6472865,8.79070145413468
2023-05-22 18:15:00+02:00,0.76526573,0.0,0.76526573,32.364325,0.65092152,0.0
2023-05-22 18:30:00+02:00,0.41806399,0.0,0.41806399,32.546076,0.6529073200000001,0.0
2023-05-22 18:45:00+02:00,0.24270428,0.0,0.24270428,32.645366,0.6540601599999999,0.0
2023-05-22 19:00:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 19:15:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 19:30:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 19:45:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 20:00:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 20:15:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 20:30:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 20:45:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 21:00:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 21:15:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 21:30:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 21:45:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 22:00:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 22:15:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 22:30:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 22:45:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 23:00:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 23:15:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 23:30:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-22 23:45:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 00:00:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 00:15:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 00:30:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 00:45:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 01:00:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 01:15:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 01:30:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 01:45:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 02:00:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 02:15:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 02:30:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 02:45:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 03:00:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 03:15:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 03:30:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 03:45:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 04:00:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 04:15:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 04:30:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 04:45:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 05:00:00+02:00,0.0,0.0,0.0,32.703008,0.6540601599999999,0.0
2023-05-23 05:15:00+02:00,0.095517489,0.0,0.095517489,32.703008,0.65451386,0.0
2023-05-23 05:30:00+02:00,0.20680092,0.0,0.20680092,32.725693,0.65549618,0.0
2023-05-23 05:45:00+02:00,0.43855094,0.0,0.43855094,32.774809,0.6575792800000001,0.0
2023-05-23 06:00:00+02:00,0.79934129,0.0,0.79934129,32.878964,0.66137616,0.0
2023-05-23 06:15:00+02:00,1.1682074,0.0,1.1682074,33.068808,0.66692514,0.0
2023-05-23 06:30:00+02:00,1.5915854,0.0,1.5915854,33.346257,0.67448518,0.0
2023-05-23 06:45:00+02:00,2.0237085,0.0,2.0237085,33.724259,0.6840978,0.0
2023-05-23 07:00:00+02:00,2.4666919,0.0,2.4666919,34.20489,0.69581458,0.0
2023-05-23 07:15:00+02:00,2.9585929,0.0,2.9585929,34.790729,0.7098679,0.0
2023-05-23 07:30:00+02:00,3.4617187,0.0,3.4617187,35.493395,0.72631106,0.0
2023-05-23 07:45:00+02:00,3.9583312,0.0,3.9583312,36.315553,0.74511314,0.0
2023-05-23 08:00:00+02:00,4.4489209,0.0,4.4489209,37.255657,0.7662455,0.0
2023-05-23 08:15:00+02:00,7.1062091,0.0,7.1062091,38.312275,0.8,0.0
2023-05-23 08:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 08:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 09:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 09:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 09:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 09:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 10:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 10:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 10:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 10:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 11:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 11:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 11:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 11:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 12:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 12:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 12:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 12:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 13:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 13:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 13:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 13:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 14:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 14:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 14:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 14:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 15:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 15:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 15:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 15:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 16:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-23 16:15:00+02:00,0.0,0.0,0.0,40.0,0.712864,4.3568
2023-05-23 16:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 16:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 17:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 17:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 17:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 17:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 18:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 18:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 18:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 18:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 19:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 19:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 19:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 19:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 20:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 20:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 20:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 20:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 21:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 21:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 21:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 21:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 22:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 22:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 22:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 22:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 23:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 23:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 23:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-23 23:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 00:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 00:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 00:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 00:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 01:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 01:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 01:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 01:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 02:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 02:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 02:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 02:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 03:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 03:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 03:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 03:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 04:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 04:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 04:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 04:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 05:00:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 05:15:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 05:30:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 05:45:00+02:00,0.0,0.0,0.0,35.6432,0.712864,0.0
2023-05-24 06:00:00+02:00,0.21982388,0.0,0.21982388,35.6432,0.71390816,0.0
2023-05-24 06:15:00+02:00,0.0,0.0,0.0,35.695408,0.71390816,0.0
2023-05-24 06:30:00+02:00,1.1417147,0.0,1.1417147,35.695408,0.7193313,0.0
2023-05-24 06:45:00+02:00,0.0,0.0,0.0,35.966565,0.7193313,0.0
2023-05-24 07:00:00+02:00,0.0,0.0,0.0,35.966565,0.7193313,0.0
2023-05-24 07:15:00+02:00,0.0,0.0,0.0,35.966565,0.7193313,0.0
2023-05-24 07:30:00+02:00,0.0,0.0,0.0,35.966565,0.7193313,0.0
2023-05-24 07:45:00+02:00,1.9890822,0.0,1.9890822,35.966565,0.72877944,0.0
2023-05-24 08:00:00+02:00,3.0661134,0.0,3.0661134,36.438972,0.7433434800000001,0.0
2023-05-24 08:15:00+02:00,4.4155827,0.0,4.4155827,37.167174,0.7643175,0.0
2023-05-24 08:30:00+02:00,4.5419573,0.0,4.5419573,38.215875,0.7858918,0.0
2023-05-24 08:45:00+02:00,4.8796185,0.0,4.8796185,39.29459,0.80907,0.0
2023-05-24 09:00:00+02:00,0.0,0.0,0.0,40.4535,0.80907,0.0
2023-05-24 09:15:00+02:00,0.0,0.0,0.0,40.4535,0.80907,0.0
2023-05-24 09:30:00+02:00,0.0,0.0,0.0,40.4535,0.80907,0.0
2023-05-24 09:45:00+02:00,4.2041201,0.0,4.2041201,40.4535,0.8290395599999999,0.0
2023-05-24 10:00:00+02:00,0.0,0.0,0.0,41.451978,0.8290395599999999,0.0
2023-05-24 10:15:00+02:00,2.8580004,0.0,2.8580004,41.451978,0.84261506,0.0
2023-05-24 10:30:00+02:00,0.0,0.0,0.0,42.130753,0.84261506,0.0
2023-05-24 10:45:00+02:00,0.0,0.0,0.0,42.130753,0.84261506,0.0
2023-05-24 11:00:00+02:00,4.9268143,0.0,4.9268143,42.130753,0.8660174399999999,0.0
2023-05-24 11:15:00+02:00,4.9820467,0.0,4.9820467,43.300872,0.88968216,0.0
2023-05-24 11:30:00+02:00,0.32912535,0.0,0.32912535,44.484108,0.8912455,0.0
2023-05-24 11:45:00+02:00,0.0,0.0,0.0,44.562275,0.8912455,0.0
2023-05-24 12:00:00+02:00,4.092224,0.0,4.092224,44.562275,0.91068356,0.0
2023-05-24 12:15:00+02:00,1.8963225,0.0,1.8963225,45.534178,0.9196911,0.0
2023-05-24 12:30:00+02:00,0.0,0.0,0.0,45.984555,0.9196911,0.0
2023-05-24 12:45:00+02:00,0.0,0.0,0.0,45.984555,0.9196911,0.0
2023-05-24 13:00:00+02:00,0.0,0.0,0.0,45.984555,0.9196911,0.0
2023-05-24 13:15:00+02:00,3.7006962,0.0,3.7006962,45.984555,0.9372694,0.0
2023-05-24 13:30:00+02:00,7.0437314,0.0,7.0437314,46.86347,0.9707271199999999,0.0
2023-05-24 13:45:00+02:00,0.0,0.0,0.0,48.536356,0.9707271199999999,0.0
2023-05-24 14:00:00+02:00,2.6218836,0.0,2.6218836,48.536356,0.9831810799999999,0.0
2023-05-24 14:15:00+02:00,0.0,0.0,0.0,49.159054,0.9831810799999999,0.0
2023-05-24 14:30:00+02:00,0.0,0.0,0.0,49.159054,0.9831810799999999,0.0
2023-05-24 14:45:00+02:00,0.0,0.0,0.0,49.159054,0.9831810799999999,0.0
2023-05-24 15:00:00+02:00,0.0,0.0,0.0,49.159054,0.9831810799999999,0.0
2023-05-24 15:15:00+02:00,0.62559235,0.0,0.62559235,49.159054,0.9861526399999999,0.0
2023-05-24 15:30:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 15:45:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 16:00:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 16:15:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 16:30:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 16:45:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 17:00:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 17:15:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 17:30:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 17:45:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 18:00:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 18:15:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 18:30:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 18:45:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 19:00:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 19:15:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 19:30:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 19:45:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 20:00:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 20:15:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 20:30:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 20:45:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 21:00:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 21:15:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 21:30:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 21:45:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 22:00:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 22:15:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 22:30:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 22:45:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 23:00:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 23:15:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 23:30:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-24 23:45:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-25 00:00:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
2023-05-25 00:15:00+02:00,0.0,0.0,0.0,49.307632,0.9861526399999999,0.0
